business_id,google_id,place_id,google_mid,phone_number,name,latitude,longitude,full_address,review_count,rating,timezone,opening_status,website,tld,verified,place_link,cid,reviews_link,owner_id,owner_link,owner_name,booking_link,reservations_link,business_status,type,subtypes,photos_sample,reviews_per_rating,photo_count,address,order_link,price_level,district,street_address,city,zipcode,state,country,working_hours.Saturday,working_hours.Sunday,working_hours.Monday,working_hours.Tuesday,working_hours.Wednesday,working_hours.Thursday,working_hours.Friday,about.summary,about.details.Service options.No-contact delivery,about.details.Service options.Delivery,about.details.Service options.Takeout,about.details.Service options.Dine-in,about.details.Highlights.Fast service,about.details.Highlights.Great beer selection,about.details.Highlights.Sports,about.details.Popular for.Lunch,about.details.Popular for.Dinner,about.details.Popular for.Solo dining,about.details.Accessibility.Wheelchair accessible entrance,about.details.Accessibility.Wheelchair accessible parking lot,about.details.Accessibility.Wheelchair accessible restroom,about.details.Accessibility.Wheelchair accessible seating,about.details.Offerings.Alcohol,about.details.Offerings.All you can eat,about.details.Offerings.Beer,about.details.Offerings.Comfort food,about.details.Offerings.Quick bite,about.details.Offerings.Salad bar,about.details.Offerings.Vegetarian options,about.details.Offerings.Wine,about.details.Dining options.Lunch,about.details.Dining options.Dinner,about.details.Dining options.Counter service,about.details.Dining options.Dessert,about.details.Dining options.Seating,about.details.Amenities.Restroom,about.details.Atmosphere.Casual,about.details.Crowd.College students,about.details.Crowd.Family-friendly,about.details.Crowd.Groups,about.details.Crowd.Tourists,about.details.Planning.Accepts reservations,about.details.Payments.Credit cards,about.details.Payments.Debit cards,about.details.Payments.NFC mobile payments,about.details.Children.Good for kids,about.details.Children.High chairs,about.details.Children.Kids' menu,about.details.Parking.Free parking lot,about.details.Parking.Free street parking,about.details.Parking.Parking,about.details.Pets.Dogs allowed outside,about.details.Service options.Curbside pickup,about.details.Atmosphere.Cozy,about.details.Service options.Outdoor seating,about.details.Offerings.Cocktails,about.details.Offerings.Happy hour drinks,about.details.Offerings.Happy hour food,about.details.Offerings.Late-night food,about.details.Offerings.Small plates,about.details.Dining options.Catering,about.details.Amenities.Bar onsite,about.details.Amenities.Wi-Fi,about.details.Atmosphere.Trendy,about.details.Service options.Onsite services,about.details.Highlights.Fireplace,about.details.Highlights.Live music,about.details.Offerings.Coffee,about.details.Dining options.Brunch,about.details.Parking.Free parking garage,about.details.Parking.Paid parking garage,about.details.Parking.Paid street parking,working_hours,about.details.Offerings.Hard liquor,about.details.Highlights.Great cocktails,about.details.Highlights.Great wine list,about.details.Offerings.Halal food,about.details.Offerings.Vegan options,about.details.Amenities.Gender-neutral restroom,about.details.Crowd.LGBTQ+ friendly,about.details.Crowd.Transgender safespace,about.details.Children.Has changing table(s),about.details.Pets.Dogs allowed,about.details.From the business.Identifies as Asian-owned,about.details.From the business.Identifies as women-owned,about.details.Offerings.Private dining room,about.details.Parking.On-site parking,about.details.Atmosphere.Historic,about.details.Children.Good for kids birthday,about.details.Accessibility.Assistive hearing loop,about.details.Offerings.Organic dishes,about.details.Parking.Paid parking lot
0x808fcb1648094807:0x5451c11476f8986f,0x808fcb1648094807:0x5451c11476f8986f,ChIJB0gJSBbLj4ARb5j4dhTBUVQ,/g/1tcv1pcf,+14082805070,Mountain Mike's Pizza,37.3277834,-121.9329339,"Mountain Mike's Pizza, 2011 Naglee Ave, San Jose, CA 95128",389,3.8,America/Los_Angeles,Open 24 hours,https://www.mountainmikespizza.com/locations/san-jose-naglee,mountainmikespizza.com,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808fcb1648094807:0x5451c11476f8986f,6075849665939019887,https://search.google.com/local/reviews?placeid=ChIJB0gJSBbLj4ARb5j4dhTBUVQ&q=pizza&authuser=0&hl=en&gl=US,102752620385184175036,https://maps.google.com/maps/contrib/102752620385184175036,Mountain Mike's Pizza,,,OPEN,Pizza restaurant,"['Pizza restaurant', 'Buffet restaurant', 'Chicken wings restaurant', 'Family restaurant', 'Pizza delivery', 'Pizza Takeout']","[{'photo_id': 'AF1QipPyJJBoSEyXYcJPV3xKy72X6Wd7L22YXOTtsu60', 'photo_url': 'https://lh5.googleusercontent.com/p/AF1QipPyJJBoSEyXYcJPV3xKy72X6Wd7L22YXOTtsu60', 'photo_url_large': 'https://lh5.googleusercontent.com/p/AF1QipPyJJBoSEyXYcJPV3xKy72X6Wd7L22YXOTtsu60=w697-h698-k-no', 'video_thumbnail_url': None, 'latitude': 37.327748199999995, 'longitude': -121.9330451, 'type': 'photo', 'photo_datetime_utc': '2020-07-30T00:00:00.000Z', 'photo_timestamp': 1596067200}]",,114,"2011 Naglee Ave, San Jose, CA 95128",https://www.google.com/viewer/chooseprovider?mid=%2Fg%2F1tcv1pcf&g2lbs=AAEPWCtw4QvuBSJMDIF9MRypTNCt42q7-4gF2UtQa0ur5pFUlHSB-nGkhqzV_5Eekn8Zz8KUg4SshXM0bSuJ8a4H8UNRf8G82A%3D%3D&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&gei=jqK5Z-fSGubti-gPjZWDkAU&ei=jqK5Z-fSGubti-gPjZWDkAU&fo_s=OA%2CSOE&opi=79508299&ebb=1&cs=0&foub=mcpp,$10–20,Central San Jose,2011 Naglee Ave,San Jose,95128,California,US,['Open 24 hours'],['Open 24 hours'],['Open 24 hours'],['Open 24 hours'],['Open 24 hours'],['Open 24 hours'],['Open 24 hours'],"Casual pizza chain featuring traditional pies, gluten-free crust & assorted appetizers.",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x808fcc62ab368aa7:0xb37ef00c291c2b00,0x808fcc62ab368aa7:0xb37ef00c291c2b00,ChIJp4o2q2LMj4ARACscKQzwfrM,/g/1tgzblk0,+14082954141,Giovanni's Pizza,37.3587219,-121.8902653,"Giovanni's Pizza, 862 N 13th St, San Jose, CA 95112",108,4.3,America/Los_Angeles,Closed ⋅ Opens 2 PM,http://www.giovannispizzaorder.com,giovannispizzaorder.com,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808fcc62ab368aa7:0xb37ef00c291c2b00,12934039114874628864,https://search.google.com/local/reviews?placeid=ChIJp4o2q2LMj4ARACscKQzwfrM&q=pizza&authuser=0&hl=en&gl=US,112092075795744773489,https://maps.google.com/maps/contrib/112092075795744773489,Giovanni's Pizza,,,OPEN,Pizza restaurant,"['Pizza restaurant', 'Takeout Restaurant']","[{'photo_id': 'AF1QipO-7luoCpBg0ufHy0J7N8DuRniS-7CkSPqT_1g1', 'photo_url': 'https://lh5.googleusercontent.com/p/AF1QipO-7luoCpBg0ufHy0J7N8DuRniS-7CkSPqT_1g1', 'photo_url_large': 'https://lh5.googleusercontent.com/p/AF1QipO-7luoCpBg0ufHy0J7N8DuRniS-7CkSPqT_1g1=w1051-h788-k-no', 'video_thumbnail_url': None, 'latitude': 37.358776999999996, 'longitude': -121.8903966, 'type': 'photo', 'photo_datetime_utc': '2016-05-29T00:00:00.000Z', 'photo_timestamp': 1464480000}]",,80,"862 N 13th St, San Jose, CA 95112",https://www.google.com/viewer/chooseprovider?mid=%2Fg%2F1tgzblk0&g2lbs=AAEPWCv1sn8gt0jvWfm7GPqvJNxJ2iaTSB7V4SOYRG97ME4OIOMg2pwwui_ZsTQaRqvvjHVxnTME-nCsqNSa6Wv5YJ6atGvBtQ%3D%3D&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&gei=jqK5Z-fSGubti-gPjZWDkAU&ei=jqK5Z-fSGubti-gPjZWDkAU&fo_s=OA%2CSOE&opi=79508299&ebb=1&cs=0&foub=mcpp,$10–20,Central San Jose,862 N 13th St,San Jose,95112,California,US,['2–9 PM'],['2–9 PM'],['Closed'],['4–9 PM'],['4–9 PM'],['2–9 PM'],['2–9 PM'],Cozy family-run Italian bistro featuring brick-oven pies & pasta in a traditional atmosphere.,True,True,True,True,True,,,True,True,True,True,True,,,True,,True,True,True,,,,True,True,,,True,,True,,,,,,True,True,True,True,True,,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x808fccc708a5688d:0x3065e7d923a7c91f,0x808fccc708a5688d:0x3065e7d923a7c91f,ChIJjWilCMfMj4ARH8mnI9nnZTA,/g/1tg5zwj_,+14089770605,San Carlos Italian Pizza,37.3361862,-121.8769095,"San Carlos Italian Pizza, 484 E San Carlos St, San Jose, CA 95112",226,4.2,America/Los_Angeles,Closed ⋅ Opens 11 AM,https://www.pizzasancarlos.com,pizzasancarlos.com,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808fccc708a5688d:0x3065e7d923a7c91f,3487448406260435231,https://search.google.com/local/reviews?placeid=ChIJjWilCMfMj4ARH8mnI9nnZTA&q=pizza&authuser=0&hl=en&gl=US,117647884151897378885,https://maps.google.com/maps/contrib/117647884151897378885,San Carlos Italian Pizza,,,OPEN,Pizza restaurant,"['Pizza restaurant', 'Italian restaurant']","[{'photo_id': 'http://t0.gstatic.com/images?q=tbn:ANd9GcRLR3gVPezOHauapyCCzhHZyDZ1KWe-YsHoX1TBQtf084MLeF5d', 'photo_url': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhFRigr_7h1NoqbKkM5iJTYtUKfyQ3qAU281IIjHVavJ0Y4Y4RU2XF33p01Qk2xxBYksihg-tm_E4xS1T_iLEABiusBlyrfesHcbysChgt6dpK23a3G20BFCcoNG0QCp9ECKLDDGFXG3VC8dckerhoc_rpX3FWaCGfOuSktb3iAH32981wMBN8M', 'photo_url_large': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhFRigr_7h1NoqbKkM5iJTYtUKfyQ3qAU281IIjHVavJ0Y4Y4RU2XF33p01Qk2xxBYksihg-tm_E4xS1T_iLEABiusBlyrfesHcbysChgt6dpK23a3G20BFCcoNG0QCp9ECKLDDGFXG3VC8dckerhoc_rpX3FWaCGfOuSktb3iAH32981wMBN8M=w1194-h672-k-no', 'video_thumbnail_url': None, 'latitude': 37.3362706, 'longitude': -121.87697799999998, 'type': 'photo', 'photo_datetime_utc': '2023-12-30T00:00:00.000Z', 'photo_timestamp': 1703894400}]",,67,"484 E San Carlos St, San Jose, CA 95112",https://www.google.com/viewer/chooseprovider?mid=%2Fg%2F1tg5zwj_&g2lbs=AAEPWCsnG6BbDaKatJwAqsZUpsoJWX4fuWTar31776Sdgg2Rfj8OiTT5BbwozensX9VgMv9LAi-ve6GPlhVhQtmZRW_-h4rLEw%3D%3D&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&gei=jqK5Z-fSGubti-gPjZWDkAU&ei=jqK5Z-fSGubti-gPjZWDkAU&fo_s=OA%2CSOE&opi=79508299&ebb=1&cs=0&foub=mcpp,$10–20,Central San Jose,484 E San Carlos St,San Jose,95112,California,US,['11 AM–10 PM'],['11 AM–10 PM'],['11 AM–10 PM'],['11 AM–10 PM'],['11 AM–10 PM'],['11 AM–10 PM'],['11 AM–10 PM'],,True,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,,,,True,True,,True,True,True,True,True,,True,,False,True,True,True,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x808e335728daf6c7:0xb82c97f48101f715,0x808e335728daf6c7:0xb82c97f48101f715,ChIJx_baKFczjoARFfcBgfSXLLg,/g/12hv4f3p2,+14082951082,Fast Pizza Delivery,37.3101815,-121.8962171,"Fast Pizza Delivery, 860 Willow St, San Jose, CA 95125",121,4.5,America/Los_Angeles,Closed ⋅ Opens 11 AM,https://www.fastpizzadeliverysanjose.com,fastpizzadeliverysanjose.com,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808e335728daf6c7:0xb82c97f48101f715,13271149278346213141,https://search.google.com/local/reviews?placeid=ChIJx_baKFczjoARFfcBgfSXLLg&q=pizza&authuser=0&hl=en&gl=US,103057169863513215661,https://maps.google.com/maps/contrib/103057169863513215661,Fast Pizza Delivery,,,OPEN,Pizza restaurant,"['Pizza restaurant', 'Pizza delivery', 'Pizza Takeout']","[{'photo_id': 'http://t0.gstatic.com/images?q=tbn:ANd9GcSVVe81KUnQNN6aq8ivj-90X3PVu8L7xxpFHQm1Ls3qfO6GcNa4', 'photo_url': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhEygMhSMZ8o7V9Ba4MZZZRUomE7mqEpogz1XObv9yvW9nBn2WxSDb1sctLtfOWvHfF8V6gvRhRVq853TC6qlJQQAiRJsTnNqJJUtNjEjnWCkAveB7b6POt_qDU50Sc8sxdG29EgO05zz7CiQsJPNopfwFJpf_8eGp5WjDMUmdJW1qzC-hXmJoRXPg', 'photo_url_large': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhEygMhSMZ8o7V9Ba4MZZZRUomE7mqEpogz1XObv9yvW9nBn2WxSDb1sctLtfOWvHfF8V6gvRhRVq853TC6qlJQQAiRJsTnNqJJUtNjEjnWCkAveB7b6POt_qDU50Sc8sxdG29EgO05zz7CiQsJPNopfwFJpf_8eGp5WjDMUmdJW1qzC-hXmJoRXPg=w1194-h672-k-no', 'video_thumbnail_url': None, 'latitude': 37.3102419, 'longitude': -121.89597630000002, 'type': 'photo', 'photo_datetime_utc': '2023-05-30T00:00:00.000Z', 'photo_timestamp': 1685404800}]",,57,"860 Willow St, San Jose, CA 95125",https://www.google.com/viewer/chooseprovider?mid=%2Fg%2F12hv4f3p2&g2lbs=AAEPWCswGOZNzT7j4fTSFLpUn7JW99nzASBiPkelJKFGFI4ZkIxgqH_otfemAKICo6jwAJfi9AR9W3zjWacyirIAShtSvGGWTQ%3D%3D&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&gei=jqK5Z-fSGubti-gPjZWDkAU&ei=jqK5Z-fSGubti-gPjZWDkAU&fo_s=OA%2CSOE&opi=79508299&ebb=1&cs=0&foub=mcpp,$$$$,Willow Glen,860 Willow St,San Jose,95125,California,US,['11 AM–10:30 PM'],['11 AM–9:30 PM'],['11 AM–9:30 PM'],['11 AM–9:30 PM'],['11 AM–10 PM'],['11 AM–9:30 PM'],['11 AM–10:30 PM'],,True,True,True,True,,,,True,True,,True,True,,,,,,True,True,,,,True,True,,,,False,True,True,,,True,False,True,True,True,,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x808fccc7a7cf62df:0x40770d0240a78a21,0x808fccc7a7cf62df:0x40770d0240a78a21,ChIJ32LPp8fMj4ARIYqnQAINd0A,/g/11cjkpkfh_,+14086387076,Sammy G's Pizzeria,37.335742599999996,-121.8770959,"Sammy G's Pizzeria, 330 S 10th St #100, San Jose, CA 95112",484,4.4,America/Los_Angeles,Closed ⋅ Opens 11:30 AM Mon,http://sammygspizza.com,sammygspizza.com,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808fccc7a7cf62df:0x40770d0240a78a21,4645195843981773345,https://search.google.com/local/reviews?placeid=ChIJ32LPp8fMj4ARIYqnQAINd0A&q=pizza&authuser=0&hl=en&gl=US,103222882217262966410,https://maps.google.com/maps/contrib/103222882217262966410,Sammy G's Pizzeria,,,OPEN,Pizza restaurant,"['Pizza restaurant', 'Pizza delivery', 'Pizza Takeout']","[{'photo_id': 'AF1QipPEF7bm58U6GDVyUnZvAAwf76wptw1v795O7CjX', 'photo_url': 'https://lh5.googleusercontent.com/p/AF1QipPEF7bm58U6GDVyUnZvAAwf76wptw1v795O7CjX', 'photo_url_large': 'https://lh5.googleusercontent.com/p/AF1QipPEF7bm58U6GDVyUnZvAAwf76wptw1v795O7CjX=w1863-h1242-k-no', 'video_thumbnail_url': None, 'latitude': 37.3356273, 'longitude': -121.8772391, 'type': 'photo', 'photo_datetime_utc': '2016-02-22T00:00:00.000Z', 'photo_timestamp': 1456099200}]",,175,"330 S 10th St #100, San Jose, CA 95112",https://www.google.com/viewer/chooseprovider?mid=%2Fg%2F11cjkpkfh_&g2lbs=AAEPWCs7aKjg5XmYLfC6s4SyDhZqdPXIf5ix9_UE_CrShJ7EOC5oZf03Q_oX2YAlTEBjZH24EyxYOE_ZUvFk00nFwBXi7wI8pw%3D%3D&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&gei=jqK5Z-fSGubti-gPjZWDkAU&ei=jqK5Z-fSGubti-gPjZWDkAU&fo_s=OA%2CSOE&opi=79508299&ebb=1&cs=0&foub=mcpp,$10–20,Central San Jose,330 S 10th St #100,San Jose,95112,California,US,['Closed'],['Closed'],['11:30 AM–9 PM'],['11:30 AM–9 PM'],['11:30 AM–9 PM'],['11:30 AM–9 PM'],['11:30 AM–9 PM'],"Unassuming local pizzeria offering pies with creative toppings plus subs, salads & beers.",,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,True,True,True,,True,,False,True,True,True,True,True,,True,True,,,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x808fccaba7a31d93:0xf39184a3b2435974,0x808fccaba7a31d93:0xf39184a3b2435974,ChIJkx2jp6vMj4ARdFlDsqOEkfM,/g/1tk4rd7b,+14082179084,Bibo's NY Pizza,37.3065669,-121.8916909,"Bibo's NY Pizza, 1431 Bird Ave., San Jose, CA 95125",888,4.6,America/Los_Angeles,Closed ⋅ Opens 11 AM,https://www.bibosnypizza.com,bibosnypizza.com,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808fccaba7a31d93:0xf39184a3b2435974,17550955061444827508,https://search.google.com/local/reviews?placeid=ChIJkx2jp6vMj4ARdFlDsqOEkfM&q=pizza&authuser=0&hl=en&gl=US,112914830837307377650,https://maps.google.com/maps/contrib/112914830837307377650,Bibo's NY Pizza,,,OPEN,Pizza restaurant,"['Pizza restaurant', 'Italian restaurant']","[{'photo_id': 'AF1QipNqhIaof2CrogW7pLHg09Tmsh_36iV26o91eaM0', 'photo_url': 'https://lh5.googleusercontent.com/p/AF1QipNqhIaof2CrogW7pLHg09Tmsh_36iV26o91eaM0', 'photo_url_large': 'https://lh5.googleusercontent.com/p/AF1QipNqhIaof2CrogW7pLHg09Tmsh_36iV26o91eaM0=w3024-h4032-k-no', 'video_thumbnail_url': None, 'latitude': 37.3066343, 'longitude': -121.8915156, 'type': 'photo', 'photo_datetime_utc': '2019-04-09T00:00:00.000Z', 'photo_timestamp': 1554768000}]",,386,"1431 Bird Ave., San Jose, CA 95125",https://www.google.com/viewer/chooseprovider?mid=%2Fg%2F1tk4rd7b&g2lbs=AAEPWCsibrvs60miDP-NBRTlyZ69gxjE3roHem73VcIb_GPSwlg4o1qo-ULNoAxpMUdqHLRowun8YDAXHer8VTtlpB7aBQfOvg%3D%3D&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&gei=jqK5Z-fSGubti-gPjZWDkAU&ei=jqK5Z-fSGubti-gPjZWDkAU&fo_s=OA%2CSOE&opi=79508299&ebb=1&cs=0&foub=mcpp,$10–20,Willow Glen,1431 Bird Ave.,San Jose,95125,California,US,['11 AM–10 PM'],['11 AM–8 PM'],['11 AM–8 PM'],['11 AM–9 PM'],['11 AM–9 PM'],['11 AM–9 PM'],['11 AM–10 PM'],"Tiny, unfussy pizzeria serving pies with daily made dough & sauce, topped with Buffalo mozzarella.",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,True,True,True,True,True,,True,True,False,True,True,True,True,True,,True,True,True,True,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x808fcca24255efc5:0x93001e377e2a64eb,0x808fcca24255efc5:0x93001e377e2a64eb,ChIJxe9VQqLMj4AR62QqfjceAJM,/g/1tgdj6z8,,Pizza Bocca Lupo,37.3364949,-121.8945165,"Pizza Bocca Lupo, 87 N San Pedro St, San Jose, CA 95110",354,4.4,America/Los_Angeles,Closed ⋅ Opens 11 AM,http://www.pizzaboccalupo.com,pizzaboccalupo.com,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808fcca24255efc5:0x93001e377e2a64eb,10592499547264148715,https://search.google.com/local/reviews?placeid=ChIJxe9VQqLMj4AR62QqfjceAJM&q=pizza&authuser=0&hl=en&gl=US,104779833358488023125,https://maps.google.com/maps/contrib/104779833358488023125,Pizza Bocca Lupo,,,OPEN,Pizza restaurant,"['Pizza restaurant', 'European restaurant', 'Italian restaurant']","[{'photo_id': 'http://t0.gstatic.com/images?q=tbn:ANd9GcS-lpd4kWeYmLU8b7Xh8d2BxKD_XzTQNDe8iU8A_OQrpK1CpaNC', 'photo_url': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhFDp0wrMy442pYNocgic5_5pBLrOZ67XcqfpsJ8AqDO6LVZ5cF_ekbsdJCS-kk3Cnjdkcnip_hoo56kP0oy43PgZ4JVjKBnxtcj_FwLri-tWaAHWG2WbvNyzAJPrfqvnEbRQW4AORhbhjDwo1qUEgqMSoovpD2IDwqcQaYOXW6Ta9i0rxVQWyU90w', 'photo_url_large': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhFDp0wrMy442pYNocgic5_5pBLrOZ67XcqfpsJ8AqDO6LVZ5cF_ekbsdJCS-kk3Cnjdkcnip_hoo56kP0oy43PgZ4JVjKBnxtcj_FwLri-tWaAHWG2WbvNyzAJPrfqvnEbRQW4AORhbhjDwo1qUEgqMSoovpD2IDwqcQaYOXW6Ta9i0rxVQWyU90w=w1193-h672-k-no', 'video_thumbnail_url': None, 'latitude': 37.3366402, 'longitude': -121.89402589999999, 'type': 'photo', 'photo_datetime_utc': '2023-06-01T00:00:00.000Z', 'photo_timestamp': 1685577600}]",,303,"87 N San Pedro St, San Jose, CA 95110",https://www.google.com/viewer/chooseprovider?mid=%2Fg%2F1tgdj6z8&g2lbs=AAEPWCsRJNX6P9aGGkJvjU0ANbHp0ZmP7Yhch1gwb2bHX_cH8iSIyl2MhHN1WPVKN5U33gkxEa0ZqpmYx5hYvyKjA6DOJa4prw%3D%3D&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&gei=jqK5Z-fSGubti-gPjZWDkAU&ei=jqK5Z-fSGubti-gPjZWDkAU&fo_s=OA%2CSOE&opi=79508299&ebb=1&cs=0&foub=mcpp,$10–20,Central San Jose,87 N San Pedro St,San Jose,95110,California,US,['11 AM–10:30 PM'],['11 AM–8:30 PM'],['11 AM–8:30 PM'],['11 AM–8:30 PM'],['11 AM–9 PM'],['11 AM–9:30 PM'],['11 AM–10:30 PM'],Creative & traditional wood-fired Neapolitan pizzas turned out in cozy environs with exposed brick.,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,,False,True,True,True,True,True,,,,True,,,,True,,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,
0x808fcdb687787123:0x7a295c86ddbd3601,0x808fcdb687787123:0x7a295c86ddbd3601,ChIJI3F4h7bNj4ARATa93YZcKXo,/g/11smv0wv5g,,Blue Line Pizza,37.3332834,-121.900802,"Blue Line Pizza, San Jose, CA 95113",3,5.0,America/Los_Angeles,,,,False,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808fcdb687787123:0x7a295c86ddbd3601,8802668680987883009,https://search.google.com/local/reviews?placeid=ChIJI3F4h7bNj4ARATa93YZcKXo&q=pizza&authuser=0&hl=en&gl=US,112001139757937559644,https://maps.google.com/maps/contrib/112001139757937559644,Blue Line Pizza,,,OPEN,Pizza restaurant,['Pizza restaurant'],"[{'photo_id': 'AF1QipMeEyjbK4oiOC93R8Cb8x06VsUbEgmSisZzdmJA', 'photo_url': 'https://lh5.googleusercontent.com/p/AF1QipMeEyjbK4oiOC93R8Cb8x06VsUbEgmSisZzdmJA', 'photo_url_large': 'https://lh5.googleusercontent.com/p/AF1QipMeEyjbK4oiOC93R8Cb8x06VsUbEgmSisZzdmJA=w4000-h3000-k-no', 'video_thumbnail_url': None, 'latitude': 37.3335027, 'longitude': -121.90079039999999, 'type': 'photo', 'photo_datetime_utc': '2022-02-16T00:00:00.000Z', 'photo_timestamp': 1644969600}, {'photo_id': 'GN3_x-PfEH564dTc4emN6g', 'photo_url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GN3_x-PfEH564dTc4emN6g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=235.94551&pitch=0&thumbfov=100', 'photo_url_large': None, 'video_thumbnail_url': None, 'latitude': 37.33351750735751, 'longitude': -121.900366383495, 'type': 'street_view', 'photo_datetime_utc': '2023-06-10T00:00:00.000Z', 'photo_timestamp': 1686355200}]",,3,"San Jose, CA 95113",,,Central San Jose,,San Jose,95113,California,US,,,,,,,,,,,True,True,,,,True,True,True,True,True,,,,,,True,,,,,True,True,,,,,True,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
